u,g,r,i,z,Teff,FeH
19.80516,18.75534,18.34416,18.19307,18.10963,5704,-0.74
20.12576,18.793,18.20363,17.9745,17.84039,5047,-1.34
20.82786,18.78243,17.85907,17.51391,17.29637,4576,-0.39
20.75636,18.9847,18.29391,18.04051,17.9194,5059,-0.16
21.06359,19.06483,18.22961,17.91932,17.72495,4576,-0.39
22.93448,19.87601,18.47027,17.50006,16.95131,3717,-0.2
22.28067,19.92578,18.51859,17.05866,16.30183,3717,-0.2
22.10366,19.37199,17.9181,16.95226,16.40584,3717,-0.2
22.16907,19.33476,17.82582,16.47347,15.74163,3717,-0.2
22.36228,19.73341,18.25257,17.04254,16.38181,3717,-0.2
21.48695,19.31981,18.36925,17.99316,17.77484,4353,-0.47
22.40863,19.4693,18.0171,17.15496,16.69627,3980,-0.04
21.67612,18.84425,17.68651,17.25018,16.99334,4382,-0.28
20.08008,18.85249,18.31524,18.11572,18.0543,5000,0
21.71441,19.0841,17.67484,16.84695,16.39879,3980,-0.04
19.9354,18.71292,18.30641,18.16258,18.10135,5324,-0.75
19.7195,18.30709,17.77076,17.58225,17.48015,5285,-0.71
21.84122,19.2999,17.8551,16.85817,16.342,3717,-0.2
19.64123,18.56458,18.12876,17.94099,17.91141,5665,-0.99
21.90606,19.59196,18.33925,17.83512,17.53697,3962,-0.36
21.77139,19.11642,17.90596,17.40345,17.14071,4382,-0.28
21.80758,19.35078,17.9746,17.08424,16.60415,3690,0.05
19.54488,18.57957,18.2416,18.11492,18.06138,6000,0
22.05185,19.73288,18.30971,17.14783,16.52968,3717,-0.2
20.45381,18.9426,18.31842,18.10678,17.99516,5285,-0.71
21.91087,19.51686,18.04795,17.11549,16.61936,3980,-0.04
22.16952,19.58677,18.09787,16.91987,16.28191,3717,-0.2
23.35135,19.77401,18.31963,17.457,16.98907,3980,-0.04
21.36549,19.20499,18.31768,17.97134,17.7376,4576,-0.39
21.38034,18.93344,17.62952,17.0534,16.74423,3962,-0.36
21.6723,19.27702,18.00216,17.47228,17.19234,3962,-0.36
18.67015,17.75813,17.4074,17.24172,17.22091,6000,-2
20.01281,18.81502,18.40974,18.25911,18.21258,5625,-0.21
17.38091,16.37796,15.98064,15.79529,15.70738,6500,-1.5
24.62585,21.3418,19.28905,18.33681,17.78998,3980,-0.04
19.83454,18.76052,18.43758,18.14199,18.0712,6000,-1
24.26291,20.53193,19.36043,18.95436,18.71819,4704,0.25
19.66696,17.78396,17.0281,16.7311,16.55431,5059,-0.16
19.76771,18.26121,17.65711,17.40245,17.27109,4966,-2.72
18.84205,17.57321,17.04093,16.77852,16.62525,6000,-1.5
20.83532,19.53034,19.29639,19.23772,19.06297,6500,-2
19.9086,18.49189,17.89946,17.63193,17.46078,5613,-0.94
18.17638,17.0854,16.58211,16.36629,16.22685,6000,-2
18.87255,17.55543,17.35159,17.29855,17.22334,7500,-1
20.61832,18.91469,18.19001,17.88177,17.66702,5059,-0.16
23.68217,21.11209,19.82303,19.31153,18.97584,3962,-0.36
18.37806,17.37004,17.03599,16.91456,16.85372,6500,-1.5
23.44973,20.98271,19.5234,19.00159,18.26546,3858,-0.06
20.69573,19.15838,18.44457,18.15306,17.97724,4955,-0.23
19.62268,17.70754,16.89255,16.59431,16.3653,4576,-0.39
18.77073,17.65083,17.50718,17.50013,17.51218,7500,-2.5
25.11,25.05229,19.43199,24.71738,22.42706,3900,0.17
24.86076,21.82866,19.91105,19.14812,18.56603,3980,-0.04
19.10226,18.09571,17.71178,17.53036,17.49732,5613,-0.94
19.73413,18.52171,18.02125,17.84501,17.73208,5320,-0.76
21.20905,19.00696,18.0923,17.73591,17.47647,4576,-0.39
21.93023,19.28548,17.94686,16.93597,16.39846,3717,-0.2
21.63023,19.05897,17.71982,16.64641,16.07848,3717,-0.2
19.34479,18.16109,17.69935,17.50266,17.37496,5704,-0.74
20.52238,18.62778,17.91488,17.69899,17.48458,4955,-0.23
19.59027,18.6054,18.24766,18.12612,18.08364,6163,-0.29
21.31571,18.99417,17.95853,17.56214,17.31586,4382,-0.28
20.54433,18.6249,17.84561,17.57463,17.43077,4955,-0.23
20.52718,18.66411,17.85296,17.57273,17.39551,4955,-0.23
21.03378,19.02554,18.16649,17.84618,17.62394,4576,-0.39
21.94635,19.54234,18.49777,18.1768,17.89084,4382,-0.28
20.56786,19.09572,18.52079,18.27747,18.15962,5687,-0.59
22.75855,20.03711,18.56732,17.21141,16.49793,3717,-0.2
21.40254,19.38797,18.43588,18.06994,17.83282,4576,-0.39
21.34292,19.36962,18.42207,18.12125,17.84017,4576,-0.39
21.35443,19.01563,17.75434,17.21412,16.80633,3962,-0.36
22.13609,19.47577,18.05185,17.23994,16.72951,3980,-0.04
20.33386,18.6312,17.92673,17.7067,17.56246,5059,-0.16
19.9653,18.9126,18.52267,18.3498,18.34671,5704,-0.74
22.26929,19.84951,18.40311,16.99461,16.23612,3717,-0.2
20.9404,18.98152,18.13074,17.75833,17.55587,4576,-0.39
22.80966,19.77306,18.30592,16.85756,16.07835,3717,-0.2
22.28293,19.7944,18.47062,17.16619,16.46214,3717,-0.2
21.72307,19.43117,18.00846,17.30667,16.86577,3858,-0.06
21.66603,19.13256,17.78188,16.67685,16.07723,3717,-0.2
21.76913,19.32891,18.08503,17.60878,17.35817,4246,0
22.03636,19.75293,18.3873,17.77051,17.39845,3890,0.28
22.73411,19.78759,18.44277,17.32186,16.72569,3717,-0.2
20.6823,19.1319,18.50692,18.22995,18.11651,4576,-1.71
22.83265,19.76811,18.31059,16.92011,16.15561,3717,-0.2
21.43352,19.09765,17.8512,17.32323,16.9957,3962,-0.36
20.38439,18.71956,17.97593,17.69362,17.52542,4955,-0.23
20.25558,18.4337,17.71027,17.44634,17.35078,4955,-0.23
22.25283,19.67622,18.5473,18.10461,17.82272,4382,-0.28
22.39767,19.41875,18.05591,17.4611,17.09486,3962,-0.36
21.8171,19.37965,18.01414,16.94129,16.33144,3717,-0.2
21.46047,19.08,17.85403,17.36013,17.08994,4382,-0.28
21.67195,19.13598,17.89123,17.36563,17.01922,3962,-0.36
22.66289,19.87035,18.37272,16.85377,16.04065,3717,-0.2
21.03651,19.01953,18.07777,17.67618,17.42853,4576,-0.39
22.90256,20.11485,18.55892,17.01745,16.17291,3717,-0.2
22.3289,19.69955,18.41205,17.81735,17.46958,3962,-0.36
22.50445,19.75502,18.29895,17.44543,16.99407,3980,-0.04
20.1203,18.93058,18.39173,18.15573,18.05798,5324,-0.75
19.85967,18.75211,18.31501,18.16946,18.13352,5651,-0.32
21.44829,19.27895,18.22368,17.80644,17.54845,4353,-0.47
20.72631,18.74922,18.00904,17.74802,17.59223,4955,-0.23
21.22878,18.82178,17.75793,17.35206,17.11497,4382,-0.28
21.86373,19.43494,18.13722,17.54292,17.23134,3962,-0.36
21.57433,19.40742,18.26204,17.8296,17.55237,4382,-0.28
22.53983,19.91033,18.43634,17.56883,17.0485,3980,-0.04
20.35205,18.91318,18.39303,18.20738,18.0823,5320,-0.76
19.44953,18.32255,17.92862,17.75422,17.70119,5860,-0.26
22.4551,19.92444,18.40142,17.14788,16.45302,3717,-0.2
22.29517,19.66849,18.42006,17.94753,17.67775,3890,0.28
21.60091,19.16467,17.77285,16.97407,16.51725,3980,-0.04
21.69904,19.1529,17.76709,17.02522,16.62527,3858,-0.06
21.82778,19.66443,18.24917,16.85485,16.06662,3717,-0.2
22.35349,19.76395,18.55746,18.06362,17.80096,3962,-0.36
20.26555,18.83349,18.2547,18.01456,17.9356,5630,-0.45
21.46125,19.2781,18.1695,17.70946,17.44574,4382,-0.28
20.4833,18.63458,17.88063,17.56701,17.36499,4955,-0.23
21.61707,19.18923,17.85583,17.29,16.9166,3962,-0.36
21.80204,19.20203,18.09012,17.68242,17.47934,4382,-0.28
19.43133,18.46779,18.16451,18.01475,18.04155,6000,-1.5
20.85067,18.94843,18.23314,17.97407,17.83836,4955,-0.23
22.24168,19.81014,18.3814,17.35241,16.80736,3717,-0.2
21.12121,18.91844,17.6978,17.21238,16.91236,4382,-0.28
21.67739,19.07655,17.69856,16.70802,16.15714,3717,-0.2
19.5417,18.65072,18.32845,18.20431,18.13731,6000,-2
22.17076,19.64464,18.15163,17.08851,16.50788,3717,-0.2
21.8197,19.25775,17.80773,16.8584,16.36426,3705,0.6
21.88885,19.49673,18.09135,17.45391,17.09956,3900,0.17
21.11267,19.22491,18.50219,18.17151,18.02544,4955,-0.23
21.23929,18.94575,18.03193,17.70728,17.48062,4576,-0.39
21.97685,19.5207,18.10066,16.89386,16.20241,3717,-0.2
22.22108,19.92254,18.55074,17.6911,17.21058,3980,-0.04
20.67744,18.83501,18.09987,17.79215,17.62773,4861,-0.66
21.62393,19.15302,17.75175,16.68737,16.11135,3717,-0.2
21.28531,19.34146,18.54821,18.27325,18.13683,4955,-0.23
21.86299,19.58153,18.24556,17.68507,17.32144,3962,-0.36
22.20739,19.62472,18.19102,17.06027,16.4711,3717,-0.2
22.66119,19.90881,18.5155,17.83963,17.49384,3858,-0.06
19.89938,18.45455,17.94799,17.73823,17.66054,5320,-0.76
19.66288,18.72219,18.43162,18.32756,18.26273,6000,-2
21.75188,19.38641,18.11303,17.52569,17.17584,3962,-0.36
19.3932,18.48274,18.16551,18.05122,18.04328,6000,-1.5
20.80375,19.15815,18.46149,18.21217,18.02339,4801,-1.72
22.13193,19.43851,18.00921,16.98196,16.40734,3717,-0.2
22.09129,19.5181,18.22875,17.66844,17.32618,3962,-0.36
22.41921,19.65889,18.4191,17.89149,17.58994,4382,-0.28
20.01276,18.63364,18.15839,18.01027,17.95712,5466,-0.2
20.64229,18.89538,18.25768,18.04412,17.93746,5169,-0.17
21.2671,18.98994,17.6719,17.06646,16.6774,3962,-0.36
20.56536,18.93478,18.26476,18.0521,17.91263,5169,-0.17
22.67799,19.98216,18.57451,17.3524,16.6631,3717,-0.2
19.84765,18.85205,18.53204,18.45983,18.41105,5880,-1.41
20.34689,18.87668,18.25739,18.01315,17.8855,5320,-0.76
20.1922,18.52959,17.90588,17.67341,17.54991,5059,-0.1
21.56995,19.17989,17.95373,17.46202,17.13759,3962,-0.36
19.13207,18.20948,17.85997,17.67407,17.62166,6000,-2
18.15884,17.08576,16.72041,16.56449,16.51961,6000,-1
18.9335,17.823,17.70424,17.69035,17.74554,7500,-1
16.34046,15.31662,15.16903,15.12703,15.15101,7000,-1.5
19.32516,18.91644,18.99892,19.16438,19.30734,7652,0.06
21.94435,19.49019,18.23012,17.72917,17.44694,3962,-0.36
21.02739,18.99469,18.02974,17.67923,17.43526,4576,-0.39
19.63402,18.4012,17.98754,17.82002,17.74819,6000,-1
20.34271,18.99316,18.43025,18.23632,18.09244,5320,-0.76
21.88525,19.24346,17.81152,16.99663,16.54063,3980,-0.04
22.1395,19.46626,18.0993,17.29241,16.83136,3980,-0.04
20.68672,18.57939,17.63438,17.30247,17.10593,4576,-0.39
22.10475,19.17604,17.75207,16.96848,16.53669,3980,-0.04
19.32748,18.35812,17.9898,17.83439,17.78167,6000,0
21.27546,19.26236,18.47379,18.15736,18.02654,4955,-0.23
20.45866,18.6249,17.69945,17.32446,17.10939,4576,-0.39
19.00716,17.99991,17.57327,17.40965,17.34236,5659,-0.6
22.0181,19.55466,18.15009,16.75149,15.97375,3717,-0.2
20.65928,18.61633,17.78549,17.49206,17.32463,4576,-0.39
20.44732,18.69657,18.03677,17.80242,17.65507,5059,-0.16
21.91255,19.4681,18.09539,17.02786,16.43364,3717,-0.2
22.34881,19.61529,18.15973,17.4252,16.99282,3858,-0.06
21.12447,18.95855,18.02944,17.70177,17.52719,4576,-0.39
21.83696,19.35861,17.97866,17.32184,16.95256,3858,-0.06
19.78172,18.78263,18.46694,18.33973,18.2759,6000,-1.5
22.04824,19.40475,18.03855,17.44982,17.14575,3890,0.28
21.59836,19.06287,17.67006,17.0033,16.61142,3858,-0.06
20.76368,19.20778,18.57171,18.35199,18.23239,5047,-1.34
21.09595,19.23964,18.52304,18.27594,18.17489,5059,-0.16
21.87513,19.32023,17.94263,16.57925,15.83923,3717,-0.2
21.50111,19.29462,18.10128,17.61159,17.33761,3962,-0.36
19.78475,18.29823,17.70225,17.50195,17.36657,5285,-0.71
22.18414,19.49716,18.18857,17.67148,17.36055,3962,-0.36
20.2713,18.79555,18.10644,17.82563,17.6439,5059,-0.16
19.67573,18.71841,18.42614,18.33559,18.3194,6500,-1.5
21.57225,19.3905,18.30543,17.88875,17.66426,4382,-0.28
22.64543,19.26052,17.77094,16.69337,16.11676,3717,-0.2
20.7826,18.62751,17.66859,17.34763,17.14261,4576,-0.39
21.45403,19.00501,17.6748,16.92568,16.47275,3980,-0.04
22.24576,19.22824,17.68268,16.33472,15.61433,3717,-0.2
20.30815,18.69472,18.09052,17.89968,17.80517,5169,-0.17
22.31783,19.68093,18.27637,17.53829,17.10662,3980,-0.04
22.33842,19.56429,18.23878,17.42538,16.96752,3705,0.6
22.21783,19.42765,18.0929,17.5102,17.20954,3962,-0.36
21.52791,19.00658,17.90993,17.49682,17.26825,4382,-0.28
21.37393,19.16655,18.17874,17.8084,17.58224,4576,-0.39
20.86115,19.03308,18.19958,17.88885,17.69897,4576,-0.39
22.28082,19.71843,18.23541,16.8635,16.12871,3717,-0.2
21.85924,19.24309,17.75619,16.50682,15.84668,3717,-0.2
19.12415,18.0793,17.80341,17.71744,17.689,6500,-1.5
22.07565,19.72371,18.30694,17.23984,16.67095,3717,-0.2
22.15266,19.76279,18.29994,17.12631,16.48218,3717,-0.2
21.89132,19.59034,18.18181,17.51617,17.13797,3858,-0.06
19.18275,18.13429,17.74688,17.59193,17.50665,5704,-0.74
21.34431,19.11407,17.81225,17.20262,16.83126,3962,-0.36
21.86772,19.13682,17.92515,17.42486,17.10509,3962,-0.36
21.39573,19.03959,17.98332,17.6102,17.38804,4382,-0.28
21.55808,19.42463,18.13217,17.40643,17.00385,3858,-0.06
22.17693,19.79836,18.56031,17.99925,17.66586,3962,-0.36
21.71796,19.42525,18.20405,17.64378,17.32475,3962,-0.36
21.67457,19.32401,18.13144,17.50124,17.16093,3962,-0.36
22.13708,19.43499,18.02636,16.86285,16.23586,3717,-0.2
22.13666,19.7687,18.34974,17.33856,16.81132,3717,-0.2
21.84935,19.493,18.25741,17.76213,17.49055,4382,-0.28
23.00621,19.9224,18.53,17.84347,17.44284,3858,-0.06
22.28246,19.4403,18.019,16.82398,16.17617,3717,-0.2
19.49003,18.58776,18.31323,18.20954,18.21164,6500,-1.5
22.2359,19.86955,18.52562,17.77614,17.30277,3705,0.6
20.64072,19.15542,18.50706,18.24312,18.143,5059,-0.16
21.79919,19.42707,18.01787,17.18947,16.72241,3980,-0.04
20.54291,18.55168,17.72881,17.4359,17.21777,4576,-0.39
22.81361,19.85163,18.45843,17.60096,17.11731,3705,0.6
22.08212,19.52716,18.121,17.42956,17.00701,3858,-0.06
21.71496,19.04737,17.77265,17.11817,16.71817,3858,-0.06
21.85612,19.27046,17.96996,17.29323,16.96153,3858,-0.06
22.56659,19.6326,18.2533,17.49552,17.05911,3980,-0.04
20.02375,18.43928,17.79349,17.55066,17.39067,5221,-0.24
20.40352,18.65263,17.96197,17.70666,17.57634,4955,-0.23
19.96646,18.77781,18.26035,18.04676,17.89606,5467,-0.4
21.41142,19.21631,18.30418,17.97597,17.75548,4576,-0.39
20.64014,19.05623,18.4465,18.1805,18.06434,5059,-0.16
22.12378,19.68453,18.21427,17.26207,16.75369,3717,-0.2
22.24184,19.66101,18.19925,16.57288,15.67234,3714,-0.57
22.01397,19.87598,18.51224,17.85386,17.47209,3858,-0.06
19.27066,18.31785,18.01852,17.90682,17.88072,6000,0
21.44446,19.17303,18.12771,17.72247,17.46294,4382,-0.28
21.4849,19.3618,18.45027,18.10136,17.89915,4576,-0.39
20.32043,18.71893,18.11969,17.84651,17.65648,5126,-0.59
19.39114,18.2644,17.80431,17.61591,17.53317,5665,-0.99
21.95653,19.28162,17.84491,16.98122,16.49803,3980,-0.04
19.98054,18.86545,18.41634,18.23488,18.19224,5651,-0.32
22.02261,19.62279,18.27266,17.34523,16.85643,3690,0.05
19.58088,18.6053,18.25287,18.13219,18.09716,6000,-1.5
20.10768,18.88761,18.42279,18.23988,18.12843,4738,-1.64
20.71294,19.02439,18.24389,17.95486,17.7654,5059,-0.16
20.73982,19.09727,18.4421,18.21598,18.07521,5059,-0.16
21.41985,19.09052,18.07259,17.66166,17.41697,4382,-0.28
20.34205,19.04832,18.50379,18.25175,18.1274,5257,-1.48
22.70814,19.74442,18.31739,16.98892,16.24026,3717,-0.2
19.71124,18.58628,18.11611,17.95362,17.88957,5405,-1.7
21.87539,19.56496,18.34422,17.87596,17.54469,3962,-0.36
19.84876,18.36912,17.813,17.64281,17.54125,5221,-0.24
19.97346,18.33722,17.6724,17.43819,17.31308,5059,-0.16
22.37175,19.98137,18.53354,17.21128,16.44382,3717,-0.2
22.30784,19.91475,18.54536,17.82998,17.41489,3980,-0.04
22.19579,19.61432,18.39458,17.94673,17.67566,4382,-0.28
22.13443,19.72803,18.34932,17.495,16.96646,3690,0.05
21.44985,19.04136,17.93384,17.49895,17.23893,4382,-0.28
22.93844,19.72941,18.359,17.51507,17.03127,3690,0.05
21.51484,19.02803,17.71497,17.14021,16.82071,3962,-0.36
21.78278,19.45025,18.10835,16.97492,16.3541,3717,-0.2
22.99115,20.00213,18.50652,17.50709,16.92937,3717,-0.2
18.89615,17.97982,17.6329,17.51072,17.44162,6000,-2
20.43088,18.67982,17.98775,17.71888,17.58139,5059,-0.16
22.59314,19.54464,18.19921,17.54327,17.20505,3858,-0.06
22.104,19.54818,18.18929,17.43948,17.04083,3980,-0.04
21.65479,19.17028,17.82787,17.09053,16.68082,3980,-0.04
20.34886,18.7708,18.18097,17.94279,17.83744,5221,-0.24
21.92841,19.46579,18.1367,17.12275,16.60144,3717,-0.2
19.70749,18.76829,18.48668,18.40445,18.38879,6000,-2.5
19.48944,18.20896,17.75299,17.5898,17.51653,5476,-0.32
19.67707,18.65805,18.25171,18.07029,18.02457,5720,-0.54
21.9874,19.25438,17.8572,17.19335,16.82463,3858,-0.06
21.43003,19.02019,17.86587,17.44999,17.15469,4382,-0.28
21.34146,19.12438,18.22101,17.85945,17.64595,4576,-0.39
22.95956,19.73435,18.21502,17.20768,16.65453,3717,-0.2
19.64984,18.62985,18.34143,18.20256,18.16969,6500,-1
21.89426,19.24982,17.81192,17.0413,16.64009,3980,-0.04
19.74109,18.27327,17.70465,17.52355,17.42018,5426,-0.04
19.8995,18.64655,18.03099,17.74638,17.57425,5047,-1.34
18.9432,17.97989,17.7063,17.66186,17.57689,6000,0
22.02532,19.43843,18.01394,17.12927,16.57094,3705,0.6
19.73701,17.92966,17.23008,16.97479,16.85108,5059,-0.16
18.53941,17.3298,16.89455,16.72797,16.7,5661,-0.37
21.47714,18.83572,17.44911,16.66756,16.21111,3980,-0.04
20.77728,18.21852,16.83821,16.14733,15.74916,3858,-0.06
18.81132,17.53502,17.00397,16.81813,16.72058,5324,-0.75
21.69295,18.87246,17.44055,16.65723,16.20568,3980,-0.04
20.48718,18.08513,17.11215,16.77586,16.52384,4528,0.07
21.45393,18.78951,17.44175,16.64812,16.20684,3705,0.6
20.94414,18.35251,16.92735,15.96942,15.45302,3717,-0.2
20.77019,18.18226,16.99779,16.52617,16.26488,4382,-0.28
20.41309,18.07673,17.01728,16.60978,16.38807,4382,-0.28
18.9157,17.35024,16.71684,16.45824,16.37366,5059,-0.16
20.56146,18.20127,16.87466,15.86292,15.32046,3717,-0.2
20.69564,18.37455,17.38267,17.00709,16.82965,4382,-0.28
21.3661,18.80769,17.43802,16.72926,16.35802,3858,-0.06
20.64748,18.02073,16.68927,16.09397,15.77172,3962,-0.36
21.50757,18.8617,17.44754,16.3312,15.74995,3717,-0.2
18.78389,17.58601,17.29542,17.15419,17.1351,7134,-0.07
18.92553,17.59119,17.17527,17.03473,17.00206,5671,-0.18
20.95629,18.55952,17.4355,16.9812,16.73891,4382,-0.28
21.34186,18.59435,17.21605,16.29858,15.84384,3690,0.05
18.06836,17.18855,16.92191,16.82883,16.82169,6162,-2.26
21.20126,18.40378,16.99557,15.85489,15.24905,3717,-0.2
21.13288,18.58505,17.46171,16.99339,16.71907,4382,-0.28
21.17854,18.75305,17.47555,16.95413,16.66176,3962,-0.36
18.49409,17.47146,17.1193,16.96527,16.94267,6162,-2.26
19.73335,18.06247,17.37969,17.10999,16.94713,4845,-0.44
19.72337,18.07196,17.39878,17.1697,17.04051,5059,-0.16
20.1531,17.93859,17.03224,16.70857,16.52038,4576,-0.39
19.31073,17.73028,17.15447,16.92641,16.80567,5221,-0.24
17.99636,17.03533,16.76713,16.64674,16.61705,7134,-0.07
18.71461,17.32178,16.82167,16.63906,16.53946,5476,-0.32
20.82543,18.53921,17.39656,16.91124,16.59408,4382,-0.28
18.98717,17.95912,17.54053,17.35731,17.262,5790,-0.65
17.64564,16.73809,16.4288,16.30732,16.28089,6000,-2
20.34381,18.18791,17.20393,16.82268,16.6458,4353,-0.47
19.58294,17.92938,17.30442,17.09415,16.98241,5169,-0.17
21.44811,18.71672,17.36249,16.73182,16.36925,3890,0.28
19.09726,17.42652,16.7885,16.58675,16.49568,5221,-0.24
19.60613,17.48437,16.63019,16.31586,16.161,4576,-0.39
20.83884,18.23556,16.90652,15.87593,15.32759,3717,-0.2
21.11353,18.48269,17.18753,16.52167,16.15105,3858,-0.06
18.00495,16.95903,16.59329,16.46965,16.45464,5790,-0.65
19.03573,17.32583,16.70751,16.48936,16.37528,5169,-0.17
20.15402,17.80919,16.76913,16.38964,16.19335,4382,-0.28
20.07488,18.2306,17.49688,17.22907,17.09043,4955,-0.23
21.26854,18.64284,17.27754,16.00999,15.33069,3717,-0.2
20.56825,17.99614,16.61668,15.88564,15.47348,3858,-0.06
18.66628,17.30118,16.7882,16.61918,16.54988,5467,-0.4
20.15521,18.10134,17.21689,16.89771,16.71548,4576,-0.39
18.81408,17.54284,17.10079,16.9627,16.89746,5671,-0.18
18.91955,17.77045,17.38661,17.26598,17.2198,5704,-0.74
21.26451,18.54753,17.23512,16.67544,16.356,3890,0.28
20.78479,18.32929,17.1053,16.51756,16.20586,3962,-0.36
20.79965,18.11161,16.68784,15.99981,15.60658,3858,-0.06
21.33639,18.73604,17.3719,16.7594,16.43439,3962,-0.36
20.89779,18.3436,17.08659,16.47437,16.27359,3962,-0.36
19.12027,17.88477,17.607,17.51386,17.44637,7134,-0.07
21.26072,18.49156,17.08945,16.41652,16.01202,3858,-0.06
19.46049,17.5968,16.91807,16.7086,16.59177,5169,-0.17
19.1469,17.80954,17.28021,17.05226,16.95465,5792,-0.21
21.19938,18.44407,17.07106,16.43269,16.071,3858,-0.06
21.592,18.98096,17.5124,16.36851,15.76393,3717,-0.2
18.80365,17.40563,16.90624,16.7186,16.69215,5476,-0.32
19.17341,17.86211,17.31494,17.07684,16.97517,6000,0
19.06461,17.89279,17.49386,17.35614,17.2987,5671,-0.18
18.93572,17.32802,16.75211,16.56344,16.46797,5261,-0.03
18.8285,17.84087,17.54567,17.41444,17.4072,7134,-0.07
19.69765,17.83038,17.06874,16.76938,16.60163,4955,-0.23
21.34632,18.85623,17.5457,16.98364,16.67271,3962,-0.36
21.37477,18.73417,17.31856,16.49238,16.03656,3980,-0.04
20.04368,17.71052,16.75831,16.4175,16.24507,4576,-0.39
18.56657,17.49099,17.08386,16.92401,16.85364,6000,-1.5
20.62482,18.04598,16.80771,16.31866,16.04834,4382,-0.28
21.44267,18.97421,17.54585,16.62971,16.11297,3690,0.05
18.75447,17.60005,17.18966,17.05655,17.0014,5651,-0.32
20.72767,18.2976,16.84653,16.15714,15.7679,3858,-0.06
19.59587,17.60853,16.80011,16.53049,16.39747,4775,-0.12
19.2461,17.58935,16.99572,16.79673,16.71283,5169,-0.17
18.65284,17.69821,17.38454,17.27886,17.24351,6000,-1.5
21.46112,18.91779,17.49813,16.75319,16.33848,3858,-0.06
19.54341,17.7206,16.99286,16.73947,16.59415,4955,-0.23
21.01303,18.31603,16.88227,16.17821,15.79075,3858,-0.06
18.04641,17.0864,16.77048,16.6599,16.63458,7134,-0.07
18.54795,17.25629,16.84686,16.70018,16.66661,5651,-0.32
17.96686,16.9155,16.75447,16.68648,16.7088,7134,-0.07
20.93572,18.85879,17.42917,16.3236,15.71261,3717,-0.2
18.655,17.27494,16.77253,16.60031,16.55066,5467,-0.4
20.64043,18.41284,17.50253,17.1477,16.97835,4576,-0.39
18.4787,17.22937,16.69951,16.48269,16.38558,5665,-0.99
21.46958,18.77131,17.36275,16.62041,16.21518,3858,-0.06
21.458,18.61835,17.19101,16.30847,15.81198,3980,-0.04
20.91643,18.5525,17.40526,16.94006,16.67979,4382,-0.28
19.81098,17.69985,16.86013,16.56515,16.41939,4775,-0.12
19.84134,18.03246,17.29732,16.99483,16.83919,4955,-0.23
19.25043,17.70196,17.06157,16.80924,16.68387,5059,-0.16
18.46141,17.25739,17.00802,16.90154,16.89502,6500,-1.5
19.93183,18.01788,17.2175,16.93006,16.79226,4752,-0.91
20.71848,18.39448,17.49785,17.16657,16.97979,4576,-0.39
19.18833,17.40427,16.68262,16.44867,16.32079,4955,-0.23
20.86943,18.31262,16.91358,15.62881,14.92936,3717,-0.2
21.45442,18.82321,17.49465,16.75333,16.33024,3858,-0.06
20.60804,18.27943,17.25977,16.88458,16.65618,4382,-0.28
21.69419,18.9525,17.5263,16.46948,15.89907,3717,-0.2
19.1289,17.80013,17.3281,17.1319,17.0515,5285,-0.71
21.19069,18.5043,17.15578,15.9725,15.31987,3717,-0.2
